uid,namedLocation,date,eventID,domainID,siteID,plotID,subplotID,nestedSubplotID,pointID,stemDistance,stemAzimuth,recordType,individualID,supportingStemIndividualID,previouslyTaggedAs,samplingProtocolVersion,taxonID,scientificName,taxonRank,identificationReferences,morphospeciesID,morphospeciesIDRemarks,identificationQualifier,remarks,measuredBy,recordedBy,dataQF
f335dc9a-5854-40ec-9ab7-21603366df66,CPER_004.basePlot.vst,2014-09-11,vst_CPER_2014,D10,CPER,CPER_004,32,,33,10.5,328.0,,NEON.PLA.D10.CPER.00041,,,NEON.DOC.000987vE,ATCA2,Atriplex canescens (Pursh) Nutt.,species,,,,,,kbarrett@neoninc.org,kbarrett@neoninc.org,
d740499c-1e23-4aff-b5e7-c2244cab7698,CPER_004.basePlot.vst,2014-09-11,vst_CPER_2014,D10,CPER,CPER_004,41,,41,8.9,19.0,,NEON.PLA.D10.CPER.00052,,,NEON.DOC.000987vE,ATCA2,Atriplex canescens (Pursh) Nutt.,species,,,,,,kbarrett@neoninc.org,kbarrett@neoninc.org,
f5855eea-a9f1-46ae-9a7d-390bd3c1f782,CPER_010.basePlot.vst,2014-09-15,vst_CPER_2014,D10,CPER,CPER_010,32,,33,7.2,281.0,,NEON.PLA.D10.CPER.00086,,,NEON.DOC.000987vE,ATCA2,Atriplex canescens (Pursh) Nutt.,species,,,,,,kbarrett@neoninc.org,kbarrett@neoninc.org,
d14a1773-9708-4ef1-b0cf-ba93d0455dd3,CPER_010.basePlot.vst,2014-09-15,vst_CPER_2014,D10,CPER,CPER_010,31,,41,1.1,198.0,,NEON.PLA.D10.CPER.00083,,,NEON.DOC.000987vE,ATCA2,Atriplex canescens (Pursh) Nutt.,species,,,,,,kbarrett@neoninc.org,kbarrett@neoninc.org,
475405e4-5a2f-497c-9213-213da0834d0f,CPER_010.basePlot.vst,2014-09-15,vst_CPER_2014,D10,CPER,CPER_010,31,,31,7.0,78.0,,NEON.PLA.D10.CPER.00079,,,NEON.DOC.000987vE,ATCA2,Atriplex canescens (Pursh) Nutt.,species,,,,,,kbarrett@neoninc.org,kbarrett@neoninc.org,
cace2d9b-1464-412f-9651-2a41904a9477,CPER_010.basePlot.vst,2014-09-15,vst_CPER_2014,D10,CPER,CPER_010,31,,41,8.3,254.0,,NEON.PLA.D10.CPER.00081,,,NEON.DOC.000987vE,ATCA2,Atriplex canescens (Pursh) Nutt.,species,,,,,,kbarrett@neoninc.org,kbarrett@neoninc.org,
bf6097ed-c75f-4eb6-94e7-9dd087a5d062,CPER_010.basePlot.vst,2014-09-15,vst_CPER_2014,D10,CPER,CPER_010,32,,33,8.0,299.0,,NEON.PLA.D10.CPER.00087,,,NEON.DOC.000987vE,ATCA2,Atriplex canescens (Pursh) Nutt.,species,,,,,,kbarrett@neoninc.org,kbarrett@neoninc.org,
8361666c-17dd-44eb-a0ce-9b12efcc4b65,CPER_010.basePlot.vst,2014-09-15,vst_CPER_2014,D10,CPER,CPER_010,41,,41,0.7,8.0,,NEON.PLA.D10.CPER.00094,,,NEON.DOC.000987vE,ATCA2,Atriplex canescens (Pursh) Nutt.,species,,,,,,kbarrett@neoninc.org,kbarrett@neoninc.org,
97322f2c-b0bd-42dd-903a-15bd82ba94f7,CPER_010.basePlot.vst,2014-09-15,vst_CPER_2014,D10,CPER,CPER_010,31,,41,2.7,174.0,,NEON.PLA.D10.CPER.00082,,,NEON.DOC.000987vE,ATCA2,Atriplex canescens (Pursh) Nutt.,species,,,,,,kbarrett@neoninc.org,kbarrett@neoninc.org,
97b2fce4-b9d5-401c-85f3-6f006c224715,CPER_017.basePlot.vst,2014-09-15,vst_CPER_2014,D10,CPER,CPER_017,41,,51,6.7,236.0,,NEON.PLA.D10.CPER.00106,,,NEON.DOC.000987vE,ERNAN5,Ericameria nauseosa (Pall. ex Pursh) G.L. Nesom & Baird ssp. nauseosa var. nauseosa,variety,,,,,,kbarrett@neoninc.org,kbarrett@neoninc.org,
d447feda-58a5-4508-911d-a6673a13e305,CPER_010.basePlot.vst,2014-09-15,vst_CPER_2014,D10,CPER,CPER_010,31,,31,7.4,79.0,,NEON.PLA.D10.CPER.00080,,,NEON.DOC.000987vE,ATCA2,Atriplex canescens (Pursh) Nutt.,species,,,,,,kbarrett@neoninc.org,kbarrett@neoninc.org,
69a6bd3e-aa18-4815-bb14-66a9e2f9d203,CPER_010.basePlot.vst,2014-09-15,vst_CPER_2014,D10,CPER,CPER_010,32,,41,3.6,90.5,,NEON.PLA.D10.CPER.00090,,,NEON.DOC.000987vE,ATCA2,Atriplex canescens (Pursh) Nutt.,species,,,,,,kbarrett@neoninc.org,kbarrett@neoninc.org,
8918a869-5773-4a6f-bbfa-4e5484184b99,CPER_010.basePlot.vst,2014-09-15,vst_CPER_2014,D10,CPER,CPER_010,41,,41,6.4,20.0,,NEON.PLA.D10.CPER.00098,,,NEON.DOC.000987vE,ATCA2,Atriplex canescens (Pursh) Nutt.,species,,,,,,kbarrett@neoninc.org,kbarrett@neoninc.org,
6c6ac5de-c8eb-4c1d-9877-fc0c02318e9a,CPER_010.basePlot.vst,2014-09-15,vst_CPER_2014,D10,CPER,CPER_010,41,,41,1.4,53.0,,NEON.PLA.D10.CPER.00092,,,NEON.DOC.000987vE,ATCA2,Atriplex canescens (Pursh) Nutt.,species,,,,,,kbarrett@neoninc.org,kbarrett@neoninc.org,
f42e105e-46c3-4fdd-915c-4062afe8feee,CPER_010.basePlot.vst,2014-09-15,vst_CPER_2014,D10,CPER,CPER_010,41,,41,3.0,73.5,,NEON.PLA.D10.CPER.00097,,,NEON.DOC.000987vE,ATCA2,Atriplex canescens (Pursh) Nutt.,species,,,,,,kbarrett@neoninc.org,kbarrett@neoninc.org,
54f14b0d-4f00-43f8-8619-50ba0f21cff4,CPER_010.basePlot.vst,2014-09-15,vst_CPER_2014,D10,CPER,CPER_010,41,,41,1.2,45.0,,NEON.PLA.D10.CPER.00096,,,NEON.DOC.000987vE,ATCA2,Atriplex canescens (Pursh) Nutt.,species,,,,,,kbarrett@neoninc.org,kbarrett@neoninc.org,
99ba9fb4-feaa-4318-9ca7-c1b90f2df3f3,CPER_010.basePlot.vst,2014-09-15,vst_CPER_2014,D10,CPER,CPER_010,31,,41,0.8,216.0,,NEON.PLA.D10.CPER.00085,,,NEON.DOC.000987vE,ATCA2,Atriplex canescens (Pursh) Nutt.,species,,,,,,kbarrett@neoninc.org,kbarrett@neoninc.org,
1d478900-a56c-4b88-b297-548a0302c6b3,CPER_010.basePlot.vst,2014-09-15,vst_CPER_2014,D10,CPER,CPER_010,32,,41,1.1,101.0,,NEON.PLA.D10.CPER.00089,,,NEON.DOC.000987vE,ATCA2,Atriplex canescens (Pursh) Nutt.,species,,,,,,kbarrett@neoninc.org,kbarrett@neoninc.org,
fa36b858-84e4-403e-ac7e-a20696efe9c8,CPER_010.basePlot.vst,2014-09-15,vst_CPER_2014,D10,CPER,CPER_010,41,,41,10.3,18.0,,NEON.PLA.D10.CPER.00100,,,NEON.DOC.000987vE,ATCA2,Atriplex canescens (Pursh) Nutt.,species,,,,,,kbarrett@neoninc.org,kbarrett@neoninc.org,
9a467f5d-c14c-457f-9402-5656f32fc890,CPER_010.basePlot.vst,2014-09-15,vst_CPER_2014,D10,CPER,CPER_010,41,,41,6.4,41.5,,NEON.PLA.D10.CPER.00099,,,NEON.DOC.000987vE,ATCA2,Atriplex canescens (Pursh) Nutt.,species,,,,,,kbarrett@neoninc.org,kbarrett@neoninc.org,
b9e39fec-6f59-41a8-b96e-3a3b377cba3d,CPER_010.basePlot.vst,2014-09-15,vst_CPER_2014,D10,CPER,CPER_010,32,,33,7.1,317.0,,NEON.PLA.D10.CPER.00088,,,NEON.DOC.000987vE,ATCA2,Atriplex canescens (Pursh) Nutt.,species,,,,,,kbarrett@neoninc.org,kbarrett@neoninc.org,
ea698ced-e9db-4488-baf6-aa652da61b86,CPER_010.basePlot.vst,2014-09-15,vst_CPER_2014,D10,CPER,CPER_010,40,,41,5.6,320.0,,NEON.PLA.D10.CPER.00101,,,NEON.DOC.000987vE,ATCA2,Atriplex canescens (Pursh) Nutt.,species,,,,,,kbarrett@neoninc.org,kbarrett@neoninc.org,
419a5da9-c502-46ed-8664-3b769683dfe3,CPER_010.basePlot.vst,2014-09-15,vst_CPER_2014,D10,CPER,CPER_010,32,,41,8.4,90.0,,NEON.PLA.D10.CPER.00091,,,NEON.DOC.000987vE,ATCA2,Atriplex canescens (Pursh) Nutt.,species,,,,,,kbarrett@neoninc.org,kbarrett@neoninc.org,
72048b7b-6f4e-4b8d-9628-ce201733d383,CPER_010.basePlot.vst,2014-09-15,vst_CPER_2014,D10,CPER,CPER_010,41,,41,1.2,29.0,,NEON.PLA.D10.CPER.00093,,,NEON.DOC.000987vE,ATCA2,Atriplex canescens (Pursh) Nutt.,species,,,,,,kbarrett@neoninc.org,kbarrett@neoninc.org,
543fa285-754e-4ef6-99d0-d4f41d4ff6a8,CPER_010.basePlot.vst,2014-09-15,vst_CPER_2014,D10,CPER,CPER_010,31,,41,1.0,180.0,,NEON.PLA.D10.CPER.00084,,,NEON.DOC.000987vE,ATCA2,Atriplex canescens (Pursh) Nutt.,species,,,,,,kbarrett@neoninc.org,kbarrett@neoninc.org,
1edec220-1925-4c75-bc61-eacc52b67612,CPER_010.basePlot.vst,2014-09-15,vst_CPER_2014,D10,CPER,CPER_010,41,,41,0.9,45.0,,NEON.PLA.D10.CPER.00095,,,NEON.DOC.000987vE,ATCA2,Atriplex canescens (Pursh) Nutt.,species,,,,,,kbarrett@neoninc.org,kbarrett@neoninc.org,
d9aa427c-9a65-4de0-b150-7c6248f807c5,CPER_007.basePlot.vst,2014-09-16,vst_CPER_2014,D10,CPER,CPER_007,31,,31,7.2,6.0,,NEON.PLA.D10.CPER.00103,,,NEON.DOC.000987vE,ATCA2,Atriplex canescens (Pursh) Nutt.,species,,,,,,kbarrett@neoninc.org,kbarrett@neoninc.org,
98602898-6dca-426e-90af-3d34d0268d28,CPER_007.basePlot.vst,2014-09-16,vst_CPER_2014,D10,CPER,CPER_007,40,,41,6.1,304.0,,NEON.PLA.D10.CPER.00105,,,NEON.DOC.000987vE,ATCA2,Atriplex canescens (Pursh) Nutt.,species,,,,,,kbarrett@neoninc.org,kbarrett@neoninc.org,
b3d8bf1a-8602-4005-b73a-13bca06fe2d1,CPER_007.basePlot.vst,2014-09-16,vst_CPER_2014,D10,CPER,CPER_007,31,,31,3.4,20.0,,NEON.PLA.D10.CPER.00102,,,NEON.DOC.000987vE,ATCA2,Atriplex canescens (Pursh) Nutt.,species,,,,,,kbarrett@neoninc.org,kbarrett@neoninc.org,
853e51ea-ee26-458e-b24a-558cfb0a3f2e,CPER_007.basePlot.vst,2014-09-16,vst_CPER_2014,D10,CPER,CPER_007,40,,41,8.1,279.0,,NEON.PLA.D10.CPER.00104,,,NEON.DOC.000987vE,ATCA2,Atriplex canescens (Pursh) Nutt.,species,,,,,,kbarrett@neoninc.org,kbarrett@neoninc.org,
f451739e-afcf-4d78-b4a4-3a9a37045627,CPER_001.basePlot.vst,2014-09-18,vst_CPER_2014,D10,CPER,CPER_001,40,,49,9.4,91.0,,NEON.PLA.D10.CPER.00120,,,NEON.DOC.000987vE,ATCA2,Atriplex canescens (Pursh) Nutt.,species,,,,,,kbarrett@neoninc.org,kbarrett@neoninc.org,
823e8692-9886-4de4-bc11-f596be2d9f07,CPER_020.basePlot.vst,2014-09-18,vst_CPER_2014,D10,CPER,CPER_020,,,,,,,NEON.PLA.D10.CPER.00185,,,NEON.DOC.000987vE,ATCA2,Atriplex canescens (Pursh) Nutt.,species,,,,,,kbarrett@neoninc.org,kbarrett@neoninc.org,
ee204b55-69e2-4d41-896d-0b36c6000aca,CPER_020.basePlot.vst,2014-09-18,vst_CPER_2014,D10,CPER,CPER_020,41,,41,8.1,136.0,,NEON.PLA.D10.CPER.00180,,,NEON.DOC.000987vE,ATCA2,Atriplex canescens (Pursh) Nutt.,species,,,,,,kbarrett@neoninc.org,kbarrett@neoninc.org,
8d8c130e-ec84-4d89-a1db-d87368a877e4,CPER_020.basePlot.vst,2014-09-18,vst_CPER_2014,D10,CPER,CPER_020,,,,,,,NEON.PLA.D10.CPER.00124,,,NEON.DOC.000987vE,ATCA2,Atriplex canescens (Pursh) Nutt.,species,,,,,,kbarrett@neoninc.org,kbarrett@neoninc.org,
9829ac02-b1ac-4fb2-8a46-3dad36638081,CPER_020.basePlot.vst,2014-09-18,vst_CPER_2014,D10,CPER,CPER_020,41,,41,8.9,72.3,,NEON.PLA.D10.CPER.00190,,,NEON.DOC.000987vE,ATCA2,Atriplex canescens (Pursh) Nutt.,species,,,,,,kbarrett@neoninc.org,kbarrett@neoninc.org,
ce8a02e9-750e-4a65-bd51-3966c3ce735f,CPER_020.basePlot.vst,2014-09-18,vst_CPER_2014,D10,CPER,CPER_020,,,,,,,NEON.PLA.D10.CPER.00178,,,NEON.DOC.000987vE,ATCA2,Atriplex canescens (Pursh) Nutt.,species,,,,,,kbarrett@neoninc.org,kbarrett@neoninc.org,
403589bb-64f6-4ba9-aece-5ebfb5187cb5,CPER_020.basePlot.vst,2014-09-18,vst_CPER_2014,D10,CPER,CPER_020,41,,41,12.4,40.1,,NEON.PLA.D10.CPER.00184,,,NEON.DOC.000987vE,ATCA2,Atriplex canescens (Pursh) Nutt.,species,,,,,,kbarrett@neoninc.org,kbarrett@neoninc.org,
50f66825-b216-4a81-a459-8c081d89e353,CPER_020.basePlot.vst,2014-09-18,vst_CPER_2014,D10,CPER,CPER_020,41,,41,11.6,45.8,,NEON.PLA.D10.CPER.00186,,,NEON.DOC.000987vE,ATCA2,Atriplex canescens (Pursh) Nutt.,species,,,,,,kbarrett@neoninc.org,kbarrett@neoninc.org,
a7fbcfaa-2388-4496-9e30-26730725221d,CPER_020.basePlot.vst,2014-09-18,vst_CPER_2014,D10,CPER,CPER_020,41,,41,4.5,44.6,,NEON.PLA.D10.CPER.00193,,,NEON.DOC.000987vE,ATCA2,Atriplex canescens (Pursh) Nutt.,species,,,,,,kbarrett@neoninc.org,kbarrett@neoninc.org,
48d97ba7-4c53-4128-94f2-99b52a570852,CPER_020.basePlot.vst,2014-09-18,vst_CPER_2014,D10,CPER,CPER_020,41,,41,9.4,53.3,,NEON.PLA.D10.CPER.00189,,,NEON.DOC.000987vE,ATCA2,Atriplex canescens (Pursh) Nutt.,species,,,,,,kbarrett@neoninc.org,kbarrett@neoninc.org,
0bbe5470-ee48-4abb-8187-f0906dd26eec,CPER_020.basePlot.vst,2014-09-18,vst_CPER_2014,D10,CPER,CPER_020,41,,41,12.1,36.9,,NEON.PLA.D10.CPER.00183,,,NEON.DOC.000987vE,ATCA2,Atriplex canescens (Pursh) Nutt.,species,,,,,,kbarrett@neoninc.org,kbarrett@neoninc.org,
91eec1e6-ddcd-490e-8865-4a4525af3bfe,CPER_020.basePlot.vst,2014-09-18,vst_CPER_2014,D10,CPER,CPER_020,41,,41,9.9,78.1,,NEON.PLA.D10.CPER.00181,,,NEON.DOC.000987vE,ATCA2,Atriplex canescens (Pursh) Nutt.,species,,,,,,kbarrett@neoninc.org,kbarrett@neoninc.org,
8bc31c89-2524-4c52-878b-516425cf2fb2,CPER_020.basePlot.vst,2014-09-18,vst_CPER_2014,D10,CPER,CPER_020,41,,41,11.2,54.5,,NEON.PLA.D10.CPER.00188,,,NEON.DOC.000987vE,ATCA2,Atriplex canescens (Pursh) Nutt.,species,,,,,,kbarrett@neoninc.org,kbarrett@neoninc.org,
7bc65cd7-ffe0-4734-8d79-af2320aebde2,CPER_020.basePlot.vst,2014-09-18,vst_CPER_2014,D10,CPER,CPER_020,41,,41,11.9,33.5,,NEON.PLA.D10.CPER.00182,,,NEON.DOC.000987vE,ATCA2,Atriplex canescens (Pursh) Nutt.,species,,,,,,kbarrett@neoninc.org,kbarrett@neoninc.org,
dbde35df-5fb0-4ac3-9069-120ba2f526ba,CPER_020.basePlot.vst,2014-09-18,vst_CPER_2014,D10,CPER,CPER_020,41,,41,7.1,77.3,,NEON.PLA.D10.CPER.00191,,,NEON.DOC.000987vE,ATCA2,Atriplex canescens (Pursh) Nutt.,species,,,,,,kbarrett@neoninc.org,kbarrett@neoninc.org,
91b7bf85-b660-4f2b-9faa-352e7b3c280b,CPER_020.basePlot.vst,2014-09-18,vst_CPER_2014,D10,CPER,CPER_020,41,,41,3.2,8.8,,NEON.PLA.D10.CPER.00194,,,NEON.DOC.000987vE,ATCA2,Atriplex canescens (Pursh) Nutt.,species,,,,,,kbarrett@neoninc.org,kbarrett@neoninc.org,
a552c3b3-d7bc-4ea1-bba2-a351ec65ad9e,CPER_020.basePlot.vst,2014-09-18,vst_CPER_2014,D10,CPER,CPER_020,41,,41,6.1,52.6,,NEON.PLA.D10.CPER.00192,,,NEON.DOC.000987vE,ATCA2,Atriplex canescens (Pursh) Nutt.,species,,,,,,kbarrett@neoninc.org,kbarrett@neoninc.org,
5ad6f449-db03-471f-85b0-29e263c9af72,CPER_020.basePlot.vst,2014-09-18,vst_CPER_2014,D10,CPER,CPER_020,31,,31,5.1,62.0,,NEON.PLA.D10.CPER.00130,,,NEON.DOC.000987vE,ATCA2,Atriplex canescens (Pursh) Nutt.,species,,,,,,kbarrett@neoninc.org,kbarrett@neoninc.org,
9188d75b-b685-4025-9a76-42a675ae1bfb,CPER_020.basePlot.vst,2014-09-18,vst_CPER_2014,D10,CPER,CPER_020,32,,33,9.4,325.0,,NEON.PLA.D10.CPER.00142,,,NEON.DOC.000987vE,ATCA2,Atriplex canescens (Pursh) Nutt.,species,,,,,,kbarrett@neoninc.org,kbarrett@neoninc.org,
dccb4ec3-4c6d-46d7-bb18-b143397c8e1d,CPER_020.basePlot.vst,2014-09-18,vst_CPER_2014,D10,CPER,CPER_020,31,,31,3.2,68.0,,NEON.PLA.D10.CPER.00132,,,NEON.DOC.000987vE,ATCA2,Atriplex canescens (Pursh) Nutt.,species,,,,,,kbarrett@neoninc.org,kbarrett@neoninc.org,
94e464f0-06ed-4032-8749-07db63bdaf02,CPER_020.basePlot.vst,2014-09-18,vst_CPER_2014,D10,CPER,CPER_020,40,,41,7.6,334.2,,NEON.PLA.D10.CPER.00179,,,NEON.DOC.000987vE,ATCA2,Atriplex canescens (Pursh) Nutt.,species,,,,,,kbarrett@neoninc.org,kbarrett@neoninc.org,
fd82a7d5-5d4c-4eb0-81cd-292cbd832d4c,CPER_020.basePlot.vst,2014-09-18,vst_CPER_2014,D10,CPER,CPER_020,32,,33,2.2,321.0,,NEON.PLA.D10.CPER.00139,,,NEON.DOC.000987vE,ATCA2,Atriplex canescens (Pursh) Nutt.,species,,,,,,kbarrett@neoninc.org,kbarrett@neoninc.org,
0e044037-4714-4cb1-985f-04e0d7f71006,CPER_020.basePlot.vst,2014-09-18,vst_CPER_2014,D10,CPER,CPER_020,32,,33,7.1,304.0,,NEON.PLA.D10.CPER.00138,,,NEON.DOC.000987vE,ATCA2,Atriplex canescens (Pursh) Nutt.,species,,,,,,kbarrett@neoninc.org,kbarrett@neoninc.org,
023d7efd-516b-4c4a-8379-d0184acf90ef,CPER_020.basePlot.vst,2014-09-18,vst_CPER_2014,D10,CPER,CPER_020,32,,33,9.2,321.0,,NEON.PLA.D10.CPER.00141,,,NEON.DOC.000987vE,ATCA2,Atriplex canescens (Pursh) Nutt.,species,,,,,,kbarrett@neoninc.org,kbarrett@neoninc.org,
bc1e5cb3-247e-4daf-a1fd-5c6792c71e28,CPER_020.basePlot.vst,2014-09-18,vst_CPER_2014,D10,CPER,CPER_020,41,,41,11.5,49.4,,NEON.PLA.D10.CPER.00187,,,NEON.DOC.000987vE,ATCA2,Atriplex canescens (Pursh) Nutt.,species,,,,,,kbarrett@neoninc.org,kbarrett@neoninc.org,
ece7ccee-c2a4-4b88-95f1-ae4c6cba640a,CPER_020.basePlot.vst,2014-09-18,vst_CPER_2014,D10,CPER,CPER_020,32,,33,8.6,293.0,,NEON.PLA.D10.CPER.00136,,,NEON.DOC.000987vE,ATCA2,Atriplex canescens (Pursh) Nutt.,species,,,,,,kbarrett@neoninc.org,kbarrett@neoninc.org,
53b7e2c2-694d-4549-b47e-20df6793f4ac,CPER_020.basePlot.vst,2014-09-18,vst_CPER_2014,D10,CPER,CPER_020,32,,33,7.7,328.0,,NEON.PLA.D10.CPER.00143,,,NEON.DOC.000987vE,ATCA2,Atriplex canescens (Pursh) Nutt.,species,,,,,,kbarrett@neoninc.org,kbarrett@neoninc.org,
a2cc4663-8b61-4437-9e3e-283a6377abd1,CPER_020.basePlot.vst,2014-09-18,vst_CPER_2014,D10,CPER,CPER_020,32,,33,7.9,291.0,,NEON.PLA.D10.CPER.00137,,,NEON.DOC.000987vE,ATCA2,Atriplex canescens (Pursh) Nutt.,species,,,,,,kbarrett@neoninc.org,kbarrett@neoninc.org,
739cb271-f8fc-4828-9c30-2a0ac6aabde5,CPER_020.basePlot.vst,2014-09-18,vst_CPER_2014,D10,CPER,CPER_020,31,,31,4.5,76.0,,NEON.PLA.D10.CPER.00133,,,NEON.DOC.000987vE,ATCA2,Atriplex canescens (Pursh) Nutt.,species,,,,,,kbarrett@neoninc.org,kbarrett@neoninc.org,
289ccf61-909e-4b70-b0ac-a3c48502274b,CPER_020.basePlot.vst,2014-09-18,vst_CPER_2014,D10,CPER,CPER_020,32,,33,9.3,284.0,,NEON.PLA.D10.CPER.00135,,,NEON.DOC.000987vE,ATCA2,Atriplex canescens (Pursh) Nutt.,species,,,,,,kbarrett@neoninc.org,kbarrett@neoninc.org,
83001265-acbe-4a25-a132-d403b3d5f262,CPER_020.basePlot.vst,2014-09-18,vst_CPER_2014,D10,CPER,CPER_020,31,,31,7.9,62.0,,NEON.PLA.D10.CPER.00134,,,NEON.DOC.000987vE,ATCA2,Atriplex canescens (Pursh) Nutt.,species,,,,,,kbarrett@neoninc.org,kbarrett@neoninc.org,
79fa6dc8-c47a-4783-8e8c-d9d6cf28eea0,CPER_020.basePlot.vst,2014-09-18,vst_CPER_2014,D10,CPER,CPER_020,31,,31,4.0,58.0,,NEON.PLA.D10.CPER.00131,,,NEON.DOC.000987vE,ATCA2,Atriplex canescens (Pursh) Nutt.,species,,,,,,kbarrett@neoninc.org,kbarrett@neoninc.org,
fb385dbc-373d-4970-b99c-cb9aceda1b4b,CPER_020.basePlot.vst,2014-09-18,vst_CPER_2014,D10,CPER,CPER_020,31,,31,10.8,50.0,,NEON.PLA.D10.CPER.00129,,,NEON.DOC.000987vE,ATCA2,Atriplex canescens (Pursh) Nutt.,species,,,,,,kbarrett@neoninc.org,kbarrett@neoninc.org,
6e2e1dd3-af81-48c9-a401-291576b74ef2,CPER_020.basePlot.vst,2014-09-18,vst_CPER_2014,D10,CPER,CPER_020,31,,31,8.9,14.0,,NEON.PLA.D10.CPER.00127,,,NEON.DOC.000987vE,ATCA2,Atriplex canescens (Pursh) Nutt.,species,,,,,,kbarrett@neoninc.org,kbarrett@neoninc.org,
feffa4c1-3227-4bf0-bd6e-4f4639989f0f,CPER_020.basePlot.vst,2014-09-18,vst_CPER_2014,D10,CPER,CPER_020,31,,31,8.2,28.0,,NEON.PLA.D10.CPER.00128,,,NEON.DOC.000987vE,ATCA2,Atriplex canescens (Pursh) Nutt.,species,,,,,,kbarrett@neoninc.org,kbarrett@neoninc.org,
aace2a7f-6623-44d7-a121-12125ae0d6cd,CPER_020.basePlot.vst,2014-09-18,vst_CPER_2014,D10,CPER,CPER_020,31,,31,5.7,11.0,,NEON.PLA.D10.CPER.00125,,,NEON.DOC.000987vE,ATCA2,Atriplex canescens (Pursh) Nutt.,species,,,,,,kbarrett@neoninc.org,kbarrett@neoninc.org,
7f0bd2fa-c947-4526-8382-664c8e97d059,CPER_020.basePlot.vst,2014-09-18,vst_CPER_2014,D10,CPER,CPER_020,31,,31,2.7,1.0,,NEON.PLA.D10.CPER.00123,,,NEON.DOC.000987vE,ATCA2,Atriplex canescens (Pursh) Nutt.,species,,,,,,kbarrett@neoninc.org,kbarrett@neoninc.org,
0d2e8702-4be3-460c-908f-f707f66dd491,CPER_020.basePlot.vst,2014-09-18,vst_CPER_2014,D10,CPER,CPER_020,31,,31,5.9,12.0,,NEON.PLA.D10.CPER.00126,,,NEON.DOC.000987vE,ATCA2,Atriplex canescens (Pursh) Nutt.,species,,,,,,kbarrett@neoninc.org,kbarrett@neoninc.org,
8b2fb42d-2b3e-4520-8e41-ba60ccf25c68,CPER_001.basePlot.vst,2014-09-18,vst_CPER_2014,D10,CPER,CPER_001,41,,51,4.3,250.0,,NEON.PLA.D10.CPER.00122,,,NEON.DOC.000987vE,ATCA2,Atriplex canescens (Pursh) Nutt.,species,,,,,,kbarrett@neoninc.org,kbarrett@neoninc.org,
f67dec97-1924-494b-9279-5a015a519d54,CPER_001.basePlot.vst,2014-09-18,vst_CPER_2014,D10,CPER,CPER_001,31,,41,4.6,264.0,,NEON.PLA.D10.CPER.00109,,,NEON.DOC.000987vE,ATCA2,Atriplex canescens (Pursh) Nutt.,species,,,,,barely alive,kbarrett@neoninc.org,kbarrett@neoninc.org,
c9327d4e-759e-4f5b-a743-e0ae15380a38,CPER_001.basePlot.vst,2014-09-18,vst_CPER_2014,D10,CPER,CPER_001,41,,51,8.9,266.0,,NEON.PLA.D10.CPER.00121,,,NEON.DOC.000987vE,ATCA2,Atriplex canescens (Pursh) Nutt.,species,,,,,,kbarrett@neoninc.org,kbarrett@neoninc.org,
f69b87f4-1c29-42ec-9b7e-bf3166f21128,CPER_001.basePlot.vst,2014-09-18,vst_CPER_2014,D10,CPER,CPER_001,32,,41,7.8,150.0,,NEON.PLA.D10.CPER.00115,,,NEON.DOC.000987vE,ATCA2,Atriplex canescens (Pursh) Nutt.,species,,,,,,kbarrett@neoninc.org,kbarrett@neoninc.org,
0aba5435-17e3-4adf-8bbd-eed9a4128277,CPER_001.basePlot.vst,2014-09-18,vst_CPER_2014,D10,CPER,CPER_001,32,,41,4.0,124.0,,NEON.PLA.D10.CPER.00112,,,NEON.DOC.000987vE,ATCA2,Atriplex canescens (Pursh) Nutt.,species,,,,,,kbarrett@neoninc.org,kbarrett@neoninc.org,
fc4465d8-67be-4973-9893-147a036f8a7e,CPER_001.basePlot.vst,2014-09-18,vst_CPER_2014,D10,CPER,CPER_001,32,,33,6.4,302.0,,NEON.PLA.D10.CPER.00116,,,NEON.DOC.000987vE,ATCA2,Atriplex canescens (Pursh) Nutt.,species,,,,,,kbarrett@neoninc.org,kbarrett@neoninc.org,
7e000194-2198-4662-bd4d-acc69b755217,CPER_001.basePlot.vst,2014-09-18,vst_CPER_2014,D10,CPER,CPER_001,32,,41,6.1,170.0,,NEON.PLA.D10.CPER.00114,,,NEON.DOC.000987vE,ATCA2,Atriplex canescens (Pursh) Nutt.,species,,,,,,kbarrett@neoninc.org,kbarrett@neoninc.org,
22b4d149-2af3-4b4a-a66b-a0514dae6d50,CPER_001.basePlot.vst,2014-09-18,vst_CPER_2014,D10,CPER,CPER_001,40,,49,7.7,150.0,,NEON.PLA.D10.CPER.00119,,,NEON.DOC.000987vE,ATCA2,Atriplex canescens (Pursh) Nutt.,species,,,,,,kbarrett@neoninc.org,kbarrett@neoninc.org,
7bc661cd-51af-4b48-ae64-7effc620ee3b,CPER_001.basePlot.vst,2014-09-18,vst_CPER_2014,D10,CPER,CPER_001,32,,41,3.5,130.0,,NEON.PLA.D10.CPER.00111,,,NEON.DOC.000987vE,ATCA2,Atriplex canescens (Pursh) Nutt.,species,,,,,,kbarrett@neoninc.org,kbarrett@neoninc.org,
